ficID,ficDataset,senID,Sentiment,Verbs,nerIDs,Clusters,
17611,FRIENDSHIP,17,Negative," True , _ He _ did n't show and thank Go - Sat - well , thank _ Adam _ he did n't .","[15, 18]","[70, 79, 76, 77]"
17611,FRIENDSHIP,18,Neutral, But they had been ready for Him all the same .,[18],"[79, 109]"
17611,FRIENDSHIP,32,Negative, Aziraphale could n't help but feel that they sort of _ had to _ – in a way .,[12],"[322, 149]"
17611,FRIENDSHIP,35,Neutral, They make it on these enchanting hills in the middle of - ” Crowley snorted .,[23],"[162, 149, 150]"
17611,FRIENDSHIP,41,Neutral, _ ” Crowley shrugged .,[25],[162]
17611,FRIENDSHIP,43,Positive," Aziraphale smiled that secretly fond smile of his that meant _ I do n't believe a word you say , you snake .",[12],"[322, 174]"
17611,FRIENDSHIP,44,Positive," _ “ Then I applaud you , dear boy , ” he poured two glasses of the rich red wine and raised his .",[12],"[172, 322, 174]"
17611,FRIENDSHIP,46,Neutral," Crowley bowed his head graciously , raised his own glass , and they drank .",[13],"[162, 196]"
17611,FRIENDSHIP,49,Negative," Because , see , if the problem was that rational thinking got in the way of whatever it was they felt they had to say – and Aziraphale believed that was the case – then ... then irrational thinking might help .",[12],"[322, 194, 196, 197]"
17611,FRIENDSHIP,51,Neutral, _ Aziraphale was trying not to think that his masterplan implied that alcohol was a solution .,[12],[322]
17611,FRIENDSHIP,52,Positive, He drank some more – for courage .,[12],[322]
17611,FRIENDSHIP,54,Neutral, He did n't even know .,[12],[322]
17611,FRIENDSHIP,55,Neutral, “ Crowley ? ”,[13],[162]
17611,FRIENDSHIP,56,Neutral, he tried at last .,[12],[322]
17611,FRIENDSHIP,58,Neutral, Crowley was sprawled on Aziraphale 's sofa in the back of the shop .,"[13, 12]","[162, 322]"
17611,FRIENDSHIP,59,Neutral," Mouth open , sunglasses on the tip of his nose , glass of wine dangerously balanced between his thumb and index finger .",[13],"[162, 222]"
17611,FRIENDSHIP,66,Negative," Crowley tried to sit upright but his body did n't seem to agree with him and he fell back down onto the cushions , spilling red wine all over the sofa .",[13],[162]
17611,FRIENDSHIP,67,Neutral, He did n't even notice .,[13],[162]
17611,FRIENDSHIP,69,Neutral," Aziraphale was too drunk to miracle the stain away , so he just took Crowley 's glass from his hand and put it back on the table .","[12, 13]","[322, 162, 271]"
17611,FRIENDSHIP,70,Neutral," He had had enough , surely .",[13],[162]
17611,FRIENDSHIP,80,Neutral, Crowley blinked three times rapidly .,[13],"[162, 283]"
17611,FRIENDSHIP,81,Negative," It was like a part of him was trying to focus on Aziraphale and the conversation they were having , but they kept escaping him somehow .",[13],"[322, 162, 287]"
17611,FRIENDSHIP,82,Positive," Like water and ducks and ... _ whatever _ , he was too tired .",[13],[162]
17611,FRIENDSHIP,84,Neutral, was all he could manage .,[13],[162]
17611,FRIENDSHIP,85,Negative," “ It 's just , ” Aziraphale wished he could sober up now , but the whole point of the experiment was that he could n't be sober for this .",[13],"[301, 302, 322, 162]"
17611,FRIENDSHIP,86,Negative," He was n't as far gone as Crowley though , so , yeah .",[13],[162]
17611,FRIENDSHIP,100,Neutral, Are we - Crowley ?,[13],"[162, 342]"
17611,FRIENDSHIP,101,Negative, _ Crowley ?,[13],[162]
17611,FRIENDSHIP,102,Positive, _ ” Crowley was asleep .,[74],[162]
17611,FRIENDSHIP,103,Negative," He looked really peaceful too , if somewhat raggedy .",[13],[162]
17611,FRIENDSHIP,104,Positive," Crowley 's jacket , one sleeve inside out , was being used as half a blanket , and his hair was all over the place , mostly in his face , but his breathing was deep and steady .",[13],"[162, 348]"
17611,FRIENDSHIP,106,Negative, Aziraphale sighed and let himself fall back onto the cushions .,[12],"[322, 162]"
17611,FRIENDSHIP,107,Negative," He could n't wake Crowley now : not for this , not when he did n't even know what he wanted to say to him .",[13],"[162, 363]"
17611,FRIENDSHIP,108,Negative, His masterplan had failed to take into account Crowley 's drunken naps .,"[88, 13]",[162]
17611,FRIENDSHIP,109,Neutral," _ Typical _ , thought Aziraphale with some fondness , looking down at Crowley 's sleeping figure .",[13],"[162, 322]"
17611,FRIENDSHIP,110,Negative, _ That time in Rome in 64 AD had taught him nothing after all .,[13],"[379, 380, 162]"
17611,FRIENDSHIP,111,Negative," _ * The truth was , Crowley was no stranger to the feeling that the Not - Apocalypse had been a turning point of some kind .",[13],"[162, 387]"
17611,FRIENDSHIP,114,Negative, Crowley was n't averse to ... talking about it _ per se _ .,[13],"[162, 402]"
17611,FRIENDSHIP,115,Negative, He just did n't want to be the one _ doing _ the talking .,[13],"[405, 162]"
17611,FRIENDSHIP,116,Positive, Aziraphale was great at explaining stuff after all .,[12],[322]
17611,FRIENDSHIP,117,Neutral, That was His Thing .,[12],"[413, 322]"
17611,FRIENDSHIP,118,Negative," Crowley 's feelings did n't need to be part of the conversation , did they ?",[13],"[162, 420]"
17611,FRIENDSHIP,119,Negative," Still , he wanted to know , he had to be sure that Aziraphale felt it too .","[12, 13]","[322, 162, 423]"
17611,FRIENDSHIP,120,Neutral, ( Crowley had a. .,[13],[162]
17611,FRIENDSHIP,123,Neutral, – that Aziraphale had tried to talk to him about this before .,"[12, 13]","[322, 162]"
17611,FRIENDSHIP,124,Negative, He remembered questions ... too many questions .,[12],[322]
17611,FRIENDSHIP,127,Negative, Crowley remembered nothing else . ),[13],[162]
17611,FRIENDSHIP,136,Neutral, But of course Aziraphale knew better .,[12],[322]
17611,FRIENDSHIP,137,Neutral," “ ... truly , ” he said .",[12],[322]
17611,FRIENDSHIP,138,Negative," He clasped the metal bar in front of him , hard , and said nothing else .",[12],[322]
17611,FRIENDSHIP,140,Neutral, _ Crowley coughed briefly to clear his voice and attempted nonchalance .,[13],[162]
17611,FRIENDSHIP,154,Neutral, “ Crowley ? ”,[13],[162]
17611,FRIENDSHIP,155,Neutral, Crowley smiled .,[13],[162]
17611,FRIENDSHIP,157,Positive, He was a genius .,[13],[162]
17611,FRIENDSHIP,158,Neutral," “ Yes , Aziraphale ? ”",[12],[322]
17611,FRIENDSHIP,162,Negative," In related news , it took Crowley three ( 3 ) dinners at the Ritz and one ( 1 ) first edition of John Milton 's _ Paradise Lost _ to get Aziraphale to stop looking at him like he was Evil Incarnate .","[13, 135]","[162, 539, 540, 541, 542, 543, 578, 322, 548, 550, 555]"
17611,FRIENDSHIP,163,Positive," Which he was – in a way – or he was supposed to be , but that was n't the point .",[135],"[578, 558]"
17611,FRIENDSHIP,164,Negative, They both knew he was rubbish at it .,[135],"[562, 578, 564]"
17611,FRIENDSHIP,165,Negative," * Long story short : his plan miserably failed , Aziraphale 's good will laboriously won back by means of bribery , Crowley was back feeding the ducks at the pond in St. James 's Park .","[12, 13, 135]","[322, 162, 567, 578]"
17611,FRIENDSHIP,166,Neutral," Just him , the ducks , and the KGB agents .",[135],"[577, 578]"
17611,FRIENDSHIP,169,Negative, Crowley did n't turn to look .,[13],[162]
17611,FRIENDSHIP,170,Negative, He did n't need to .,[13],[162]
17611,FRIENDSHIP,172,Positive, He could feel Aziraphale smile at that .,[13],"[591, 162]"
17611,FRIENDSHIP,175,Negative," Crowley heard rustling , and one second later Aziraphale was in front of him smiling , waving a crumpled paper bag that smelled simply _ divine _ .","[13, 12]","[162, 598, 322]"
17611,FRIENDSHIP,177,Neutral," “ Croissants , ” Crowley said .",[13],[162]
17611,FRIENDSHIP,181,Neutral, Aziraphale rolled his eyes .,[12],[322]
17611,FRIENDSHIP,182,Negative," “ Just eat , ” he said , pushing the bag at him , trying and failing not to appear too proud of himself .",[12],[322]
17611,FRIENDSHIP,183,Positive," Crowley laughed and took the bag , and Aziraphale smiled .","[13, 12]","[162, 322]"
17611,FRIENDSHIP,1,Negative," There were things that just could n't be said while feeding the ducks in St. James 's Park , or while dining out at the Ritz .",[],"[2, 5]"
17611,FRIENDSHIP,2,Neutral, That thing between them – within them ?,[],[21]
17611,FRIENDSHIP,3,Negative," It was hard to place too – but that _ thing _ , the one they felt The Day The World Decided It Did n't Fancy Ending After All .",[],"[81, 10, 11, 15, 21, 96, 18]"
17611,FRIENDSHIP,7,Neutral," It was like power , of folly , or electricity .",[],[56]
17611,FRIENDSHIP,8,Positive, It was defiance and fire and purpose .,[],[56]
17611,FRIENDSHIP,10,Neutral, It was the two of them .,[],"[55, 56, 109]"
17611,FRIENDSHIP,14,Neutral, Just them .,[],[109]
17611,FRIENDSHIP,15,Neutral, And that _ shifted _ something between them – within them ?,[],"[62, 109]"
17611,FRIENDSHIP,16,Neutral, They both felt it .,[],"[109, 69]"
17611,FRIENDSHIP,19,Neutral," And that did something to them , that thing they shared The Day The World Did Not End .",[],"[81, 82, 109, 96, 88]"
17611,FRIENDSHIP,20,Neutral," It did something to their core , to their understanding of themselves and the other .",[],"[96, 109]"
17611,FRIENDSHIP,21,Neutral," It did something to them , as a unit .",[],"[96, 109]"
17611,FRIENDSHIP,22,Neutral, Was n't that mad .,[],[100]
17611,FRIENDSHIP,23,Neutral," _ Them , as a unit !",[],[109]
17611,FRIENDSHIP,24,Negative," _ But the thing was , it sort of was n't .",[],[112]
17611,FRIENDSHIP,25,Negative," They could feel that it was n't , they could grasp at the truth of it , but it appeared to be beyond anyone 's words or maybe even thoughts .",[],"[109, 112]"
17611,FRIENDSHIP,27,Negative," _ But you see how it was n't the sort of thing that could be discussed while feeding the ducks or eating _ foie gras _ – which was great , by the way , as long as you did n't think about the ducks while eating it .",[],"[128, 120, 131]"
17611,FRIENDSHIP,28,Negative," Most likely , it was n't the sort of thing that could be _ discussed _ full stop .",[],[131]
17611,FRIENDSHIP,29,Negative, Not that they did n't want to .,[],[149]
17611,FRIENDSHIP,30,Neutral, They did .,[],[149]
17611,FRIENDSHIP,34,Neutral, * “ It 's Chianti .,[],"[154, 150]"
17611,FRIENDSHIP,36,Negative," “ Do n't try condescending with me , it does n't work .",[],"[174, 160]"
17611,FRIENDSHIP,37,Neutral, I know what Chianti is .,[],"[154, 174]"
17611,FRIENDSHIP,38,Neutral, I invented it . ”,[],"[160, 174]"
17611,FRIENDSHIP,39,Neutral, “ You invented it ?,[],"[174, 160]"
17611,FRIENDSHIP,40,Negative, But it 's not - _ Why ?,[],[160]
17611,FRIENDSHIP,60,Neutral, Drunk beyond this world and the next .,[],[230]
17611,FRIENDSHIP,61,Neutral," “ Crowley , do you ever feel like that day in Tadfield ... changed stuff ?",[],"[231, 162, 338, 234]"
17611,FRIENDSHIP,62,Negative," Not ... _ stuff _ , of course it changed stuff , but I mean that it changed ... you ?",[],"[244, 243, 338]"
17611,FRIENDSHIP,63,Neutral, Who you are ? ”,[],[338]
17611,FRIENDSHIP,64,Neutral, “ Whadyahmeembydah ” “ Come again ? ”,[],[247]
17611,FRIENDSHIP,65,Neutral, “ Wha - what do you mean ... by that ? ”,[],"[338, 250]"
17611,FRIENDSHIP,68,Neutral, “ Cha - changed me ? ”,[],"[261, 262]"
17611,FRIENDSHIP,71,Negative, “ You know ... Do you ever feel different now ?,[],"[274, 338]"
17611,FRIENDSHIP,77,Neutral, But it feels right . ”,[],[278]
17611,FRIENDSHIP,78,Neutral, “ D - do you feel sssssstrange ? ”,[],[338]
17611,FRIENDSHIP,87,Neutral, “ I feel like that day changed something .,[],"[311, 331]"
17611,FRIENDSHIP,88,Negative," You , me , Earth , the Arrangement ... Heaven and Hell , too .",[],"[314, 316, 317, 338, 331]"
17611,FRIENDSHIP,89,Neutral, The way we see them at least .,[],"[342, 322]"
17611,FRIENDSHIP,91,Negative, It feels like ... like we are more alone now .,[],"[324, 325, 342]"
17611,FRIENDSHIP,95,Neutral, I ca n't really say how - ” _ What was the word again ?,[],[331]
17611,FRIENDSHIP,96,Neutral, _ “ What do you think ?,[],[338]
17611,FRIENDSHIP,97,Neutral, Do you feel this ?,[],[338]
17611,FRIENDSHIP,98,Neutral, Do you think we 've changed ?,[],"[338, 342]"
17611,FRIENDSHIP,112,Negative," A turning point for what , it was hard to say , but it had been .",[],[397]
17611,FRIENDSHIP,113,Neutral, Things felt different now .,[],[398]
17611,FRIENDSHIP,128,Neutral, Which is exactly how they ended up ... here .,[],[446]
17611,FRIENDSHIP,129,Negative, “ You said we were testing one of your creations ! ”,[],"[448, 449, 522]"
17611,FRIENDSHIP,131,Neutral, “ _ This _ is one of your creations ?! ”,[],"[453, 522]"
17611,FRIENDSHIP,133,Neutral, Aziraphale gulped visibly .,[],[322]
17611,FRIENDSHIP,134,Neutral, They were sitting in the first car .,[],"[459, 322]"
17611,FRIENDSHIP,135,Negative," The first loop of the rollercoaster was far enough that it looked almost unreal , like someone else 's problem .",[],"[462, 465]"
17611,FRIENDSHIP,141,Negative, “ Any last words before it 's too late ? ”,[],[488]
17611,FRIENDSHIP,142,Negative, “ I hate you . ”,[],"[493, 522]"
17611,FRIENDSHIP,145,Negative," “ I really , _ really _ hate yOOooooOOOOOOOOOOuuuuUUUUUUUU - ” … and with that they were off .",[],"[493, 497, 498]"
17611,FRIENDSHIP,146,Neutral," Now , the rollercoaster being , as it was , a diabolical creation , it was famous for a fenomenal drop towards the end of the track .",[],"[499, 503]"
17611,FRIENDSHIP,147,Negative," And the drop itself being diabolical , the cars were programmed – someone would say cursed – to slow down and then stop completely before the big drop .",[],[509]
17611,FRIENDSHIP,148,Neutral, It lasted five seconds .,[],"[512, 515]"
17611,FRIENDSHIP,149,Negative, Just so you could look down and regret it immediately afterwards .,[],"[522, 515]"
17611,FRIENDSHIP,150,Negative," Just so you could look Death – well , okay , Discorporation – right in the eye and manage to say the things you had never thought yourself capable of saying .",[],"[522, 518]"
17611,FRIENDSHIP,153,Neutral, _ They had five seconds to say them .,[],"[525, 528]"
17611,FRIENDSHIP,156,Neutral, There it went .,[],[531]
17611,FRIENDSHIP,160,Neutral, You .,[],[522]
17611,FRIENDSHIP,168,Neutral," _ And ... well , it went without saying of course , but - “ You 're early . ”",[],"[585, 594]"
17611,FRIENDSHIP,173,Neutral," “ You always sleep , dear boy . ”",[],[594]
17611,FRIENDSHIP,174,Positive," “ ... yeah , it 's nice . ”",[],[596]
17611,FRIENDSHIP,178,Neutral, “ From that fancy bakery in Kensington I like . ”,[],"[609, 615]"
17611,FRIENDSHIP,179,Neutral, “ I was in the neighbourhood . ”,[],[615]
17611,FRIENDSHIP,180,Negative," “ No , you were n't . ”",[],[615]
17611,FRIENDSHIP,185,Negative," Was n't that – this , _ them _ , their little pond , which would always come first no matter what – what they had been trying to say all along ?",[],"[626, 641]"
17611,FRIENDSHIP,186,Negative," So there was n't a way or a right time to express what they were to each other and to the world , what they had finally accepted they had become .",[],[641]
17611,FRIENDSHIP,188,Neutral, That was a thing too .,[],[644]
17611,FRIENDSHIP,189,Neutral, There was even a word for it .,[],[644]
17611,FRIENDSHIP,191,Neutral, _ … Ineffa,[],[649]
17616,FRIENDSHIP,0,Negative," ## balance It was not , Crowley thought guiltily , perhaps the most prudent action he could have taken .",[6],"[110, 2]"
17616,FRIENDSHIP,1,Negative," But he had been left to his own devices for far too long in Aziraphale 's bookshop while the angel was Up There for a standard check - in , and Crowley 's natural tendencies towards mayhem had been too strong to control .",[6],"[849, 110]"
17616,FRIENDSHIP,2,Neutral," Really , was it so surprising that Anthony J. Crowley had Fallen ?",[6],"[110, 16]"
17616,FRIENDSHIP,3,Positive," He was a naturally mischievous being , after all , and one always searching for a laugh .",[6],"[17, 110]"
17616,FRIENDSHIP,4,Neutral, But maybe he should have thought of that before playing a prank on Aziraphale .,[6],"[849, 110, 25]"
17616,FRIENDSHIP,5,Neutral," "" _ Crowley _ ! """,[6],[110]
17616,FRIENDSHIP,6,Negative," The shout actually made him cringe where he sat , a surprisingly sheepish expression twisting his face .",[6],[110]
17616,FRIENDSHIP,7,Negative," And no , he was not hiding away from the angel in his apartment , thank you very much .",[6],"[110, 40]"
17616,FRIENDSHIP,8,Negative," He merely came to visit his plants , which were still very green and still very very scared ; he had Fallen with the rest of Hell , and he had seen the face of Lucifer himself .","[16, 6]","[42, 110, 45]"
17616,FRIENDSHIP,9,Negative, He was never going to be intimidated by a mere angel -- and a principality at that .,[6],"[110, 54]"
17616,FRIENDSHIP,10,Negative," He was tempted to shift forms and slither under the couch to avoid this confrontation , but there was no use for such action , and besides , doing that would only prove his guilt .",[6],"[55, 110]"
17616,FRIENDSHIP,11,Negative," He would n't put it past Aziraphale to pick him up by the tail , either , which was something he desperately avoided since the last time that happened .",[6],"[64, 110, 66, 67]"
17616,FRIENDSHIP,12,Negative," Of course , this time he would n't kill the angel by biting him either , which is what he had done before the Arrangement .",[6],[110]
17616,FRIENDSHIP,13,Negative, He and Aziraphale had discorporated each other several times before they 'd reached their truce but he had only ever killed the latter by his venom once and he had no wish to see anyone die in that way again .,"[2, 6]","[849, 80, 83, 110]"
17616,FRIENDSHIP,14,Negative," He was a demon , but that did n't mean he did n't have his own sense of decency .",[6],"[110, 99]"
17616,FRIENDSHIP,15,Neutral, The door creaked open ominously -- or was that only in his head ?,[6],[110]
17616,FRIENDSHIP,16,Neutral, -- and he firmly fixed a charming smile on his face as he turned around in his seat .,[6],[110]
17616,FRIENDSHIP,18,Negative, Aziraphale was not easily ruffled .,[2],[849]
17616,FRIENDSHIP,19,Negative," It took a very long time to find any of his buttons , let alone push them , but Crowley had known him for the past six thousand years and he knew exactly where all of them were .","[6, 2]","[110, 115, 849, 118, 119]"
17616,FRIENDSHIP,20,Negative," The angel was currently carrying a large , heavy tome under his arm , his expression dour as he lightly shut the door behind him .",[2],"[126, 849, 133]"
17616,FRIENDSHIP,21,Positive, The demon flinched slightly despite his best efforts -- hearing the quiet click was worse than if Aziraphale had slammed it shut .,[2],"[849, 142]"
17616,FRIENDSHIP,22,Neutral," "" Yes , "" he said stiffly , "" I do believe you can . """,[2],"[849, 145]"
17616,FRIENDSHIP,23,Positive," He held out the tome , its cover peeling and stained with age , and flipped it open .",[2],"[150, 849]"
17616,FRIENDSHIP,25,Neutral," All of them , Crowley .",[6],"[110, 161]"
17616,FRIENDSHIP,27,Negative," "" Crowley blinked , half - glad that his sunglasses hid his eyes ; better that the angel did n't see how much the information took him aback . """,[6],[110]
17616,FRIENDSHIP,29,Negative," "" Okay , never mind that -- the way his voice squeaked the question was more than enough giveaway . """,[6],"[174, 110]"
17616,FRIENDSHIP,30,Neutral," What d'you mean , Aziraphale ?",[2],[849]
17616,FRIENDSHIP,32,Positive," "" Crowley snatched the book from Aziraphale 's hands and stood in one smooth single motion , flipping through the pages himself as if to prove the angel wrong .",[6],"[110, 849, 190]"
17616,FRIENDSHIP,33,Negative, But of course he could n't be that lucky ; there was not a word to be found on any of the yellowed crinkled pages .,[6],[110]
17616,FRIENDSHIP,34,Negative, He turned back around and met Aziraphale 's furious gaze .,"[2, 6]","[849, 110]"
17616,FRIENDSHIP,35,Negative," "" I - I did n't -- "" "" You did n't what , Crowley ? """,[6],"[110, 228, 208]"
17616,FRIENDSHIP,36,Neutral," Aziraphale demanded , snatching the tome back and cradling it against his side protectively .",[2],"[849, 223]"
17616,FRIENDSHIP,40,Negative, I had n't even managed to find all of the books I 'd had before Adam changed them all and now I ca n't even read these !,[80],"[230, 231, 237, 236]"
17616,FRIENDSHIP,41,Negative," "" It had been several hundred years since Crowley had seen the angel so angry , and he almost wanted to back away a few feet to distance himself from it .",[6],"[110, 242, 243, 244]"
17616,FRIENDSHIP,42,Negative, He held his ground instead and tried to explain .,[6],[110]
17616,FRIENDSHIP,43,Negative," "" Aziraphale -- "" "" Whatever excuse you have is n't enough , Crowley .",[6],"[110, 257]"
17616,FRIENDSHIP,46,Negative," "" Aziraphale barely stopped for breath as he continued , ignoring the fact that it was , in fact , _ the point _ . """,[2],"[849, 266]"
17616,FRIENDSHIP,47,Negative," I would be pleased if you would n't come around to the bookshop anymore , Crowley .",[6],"[110, 277]"
17616,FRIENDSHIP,49,Positive," "" And without waiting for a reply ( which Crowley found he did n't have , feeling suddenly gobsmacked ) he turned smartly on his heel and exited as quietly as he had come .",[6],[110]
17616,FRIENDSHIP,50,Negative, ~ / ~ / ~ / ~ / ~ The familiar comforting smell of old books washed over Aziraphale as he slipped through his shop 's front door .,"[2, 6]","[849, 110]"
17616,FRIENDSHIP,51,Negative," Only book - lovers understood the fondness for that smell of musty old pages , and no one more than Aziraphale himself .",[100],"[302, 849, 110]"
17616,FRIENDSHIP,52,Negative, Rain had begun to fall as he walked down the street and now it pattered soothingly against the glass windows as he gently placed the tome under his arm on the counter .,[6],"[305, 110, 312]"
17616,FRIENDSHIP,53,Negative," For a moment he looked at it sadly , and then he shook himself .",[6],"[110, 318]"
17616,FRIENDSHIP,55,Negative," He had mainly gone to Crowley 's flat to confirm that it had , in fact , been the demon who had done this , and Crowley 's own reaction had been more than enough .",[6],"[110, 324]"
17616,FRIENDSHIP,57,Neutral, What had he done to make the demon do something like this ?,[6],[110]
17616,FRIENDSHIP,58,Neutral, Had he said something he should n't have ?,[6],[110]
17616,FRIENDSHIP,59,Negative," Had his actions caused Crowley 's superiors to punish him , and thus the demon had lashed out at Aziraphale to assuage his hurts ?",[6],"[110, 849]"
17616,FRIENDSHIP,60,Neutral," It had happened in the past , Aziraphale recalled , and to great affect before they had reached their Arrangement .",[2],"[348, 849, 351, 356]"
17616,FRIENDSHIP,61,Positive," "" But we 've been friends for so long , "" he said aloud now .",[2],"[355, 356, 849]"
17616,FRIENDSHIP,62,Negative, The books piled precariously around him made no reply but he had n't really expected one in the first place .,[2],"[359, 360, 849]"
17616,FRIENDSHIP,63,Neutral," You would think that six thousand years and surviving the Almost But Not Quite Armageddon together would be the greatest mark of friendship , but maybe Crowley had n't ever really felt about their Arrangement the way Aziraphale did .",[6],"[366, 110, 368, 849, 372, 373]"
17616,FRIENDSHIP,64,Neutral," He was a demon , after all .",[6],[110]
17616,FRIENDSHIP,65,Neutral, And now Aziraphale would have to start from scratch all over again .,[2],"[379, 849]"
17616,FRIENDSHIP,66,Negative, He had so many books in his possession and many of them had never been categorized in any particular order -- trying to recover their words would be almost impossible .,[6],"[110, 386]"
17616,FRIENDSHIP,68,Positive," Aziraphale was a naturally optimistic being -- all angels were , of course , otherwise they could n't do their jobs for millennia long -- but right now he could feel that optimism had taken a serious hit .","[2, 6]","[849, 394, 395, 397, 110]"
17616,FRIENDSHIP,69,Neutral," He believed that his books could be restored , yes , even if he had to take several years doing so , but for now he needed to take a step back and simply calm himself .",[6],"[404, 405, 110]"
17616,FRIENDSHIP,73,Negative," It had been far too long since he had been there , and maybe he could continue looking for more tomes to add to his collection .",[6],"[418, 110]"
17616,FRIENDSHIP,74,Neutral," Nodding to himself , he slipped his gloves on and headed for the door to go buy a plane ticket .",[6],[110]
17616,FRIENDSHIP,75,Neutral," But first , he had defenses to put up .",[6],"[430, 110]"
17616,FRIENDSHIP,76,Neutral, ~ / ~ / ~ / ~ / ~ Aziraphale had spelled him out of the bookshop .,"[2, 6]","[849, 110]"
17616,FRIENDSHIP,77,Negative," Crowley stared at the offending doorknob with a mix of hurt and anger and bewilderment , although the anger and hurt were currently winning out .",[6],"[110, 437]"
17616,FRIENDSHIP,78,Negative," For all intents and purposes the angel had left if the sign in the door was any indication , and he had used sigils to make it impossible for Crowley to enter the entirety of the building .","[6, 157]","[110, 452, 454]"
17616,FRIENDSHIP,81,Neutral, But Crowley would .,[6],[110]
17616,FRIENDSHIP,82,Negative, The knowledge hurt more than he would have expected .,[6],[110]
17616,FRIENDSHIP,83,Negative, So the angel had left without waiting for an explanation and then made it impossible for Crowley to make things right ?,[6],"[110, 475]"
17616,FRIENDSHIP,84,Neutral," Yeah , he saw how it was .",[6],"[110, 475]"
17616,FRIENDSHIP,85,Negative, And it made him angry .,[6],"[475, 110]"
17616,FRIENDSHIP,86,Negative," "" Fine , you sssanctimonious basstard , "" he hissed furiously , to hide the pain of the discovery , "" be that way !",[6],"[477, 110]"
17616,FRIENDSHIP,88,Negative," "" He was too angry to think of a way around the warding and he did n't have any particular interest in doing so right now , so he shoved his hands deep in his coat pockets and stalked off back down the crowded streets .",[6],"[486, 110]"
17616,FRIENDSHIP,89,Neutral," Most people would choose to believe that being a demon Crowley would hold onto anger and a grudge , but that would be untrue .",[170],"[110, 502]"
17616,FRIENDSHIP,90,Neutral, It was truer to state that being a demon Crowley was more likely to _ utilize _ anger and grudges than harbor them himself .,[171],"[507, 110, 509, 510]"
17616,FRIENDSHIP,91,Neutral, In his mind there was simply too much to enjoy and see and do to waste it all on ill - feeling .,[6],"[512, 110]"
17616,FRIENDSHIP,93,Negative," Be that as it was , it really only took Crowley two walks around the duck pond before he felt his anger cool and he could think again .","[173, 6]","[522, 523, 525, 110]"
17616,FRIENDSHIP,94,Neutral, Sometimes he wondered what it would be like if their roles were reversed .,[6],"[110, 533, 534]"
17616,FRIENDSHIP,95,Negative," If Crawly had never Sauntered Vaguely Downwards and instead stayed firmly on the side of Heaven , and if Aziraphale had taken the Fall instead and served the masters of Hell .",[2],"[536, 849, 538, 540, 541, 562]"
17616,FRIENDSHIP,96,Neutral, In the farthest recesses of his mind he played with the possibility that their temperaments were more suited for the opposite side than for the one they were currently on .,[6],"[544, 110, 554, 553]"
17616,FRIENDSHIP,97,Negative," But of course it was impossible to know , and if his superiors ever found those thoughts he would be in serious trouble .",[6],"[556, 110]"
17616,FRIENDSHIP,99,Negative," It worried him , though .",[6],"[567, 110]"
17616,FRIENDSHIP,100,Negative, Aziraphale was acting more like he had before their Arrangement -- more like the principality that Hell knew him as .,[2],"[849, 562, 574]"
17616,FRIENDSHIP,104,Neutral, That Crowley knew definitely .,[192],[110]
17616,FRIENDSHIP,105,Negative," He was n't sure if it was actually possible to tempt Aziraphale to Hell now , although it had n't stopped the demon from attempting it occasionally over the last three thousand years .",[2],"[849, 581, 610, 583, 591, 562]"
17616,FRIENDSHIP,106,Negative," It was a question that he 'd posed on random drunken nights , though , when the two of them were sequestered away in the back of the bookshop .",[2],"[590, 591, 849, 594, 595]"
17616,FRIENDSHIP,109,Neutral," How could Lucifer fall in the firs ' place , huh ?",[202],[605]
17616,FRIENDSHIP,114,Negative," _ It was n't in an angel 's nature to behave like Aziraphale had , and it was n't in his best interest to do so , either .",[2],"[849, 631]"
17616,FRIENDSHIP,115,Neutral, So it was up to Crowley to fix it .,[6],"[110, 631]"
17616,FRIENDSHIP,116,Negative," He was a bad influence , and he knew it .",[2],"[849, 631]"
17616,FRIENDSHIP,117,Neutral," He was a demon , he was supposed to be .",[2],[849]
17616,FRIENDSHIP,119,Negative," Yes , it was ever - frequently on Crowley 's mind whether angels could still fall six thousand years after the fact and he would hate to know the answer .",[6],"[110, 650, 656]"
17616,FRIENDSHIP,122,Positive, With a decisive nod to himself he stopped in front of the closed bookshop door and studied the best route inside .,[224],[721]
17616,FRIENDSHIP,123,Negative," He was the Serpent , after all , and if he could n't find a way then he did n't deserve to be called demon .",[224],"[721, 668]"
17616,FRIENDSHIP,124,Negative, ~ / ~ / ~ / ~ / ~ Aziraphale walked through a snowfall as he headed down the street of Soho towards the welcoming sight of his bookshop .,"[221, 224]","[672, 849, 721]"
17616,FRIENDSHIP,128,Negative, He did n't have a key but nonetheless the doorknob turned for him without trouble and he stepped inside with the relieved air of the weary traveler returned home .,[224],[721]
17616,FRIENDSHIP,129,Negative, The air was stale and the musty smell of books was more powerful than ever but he did n't mind it .,[224],"[721, 709]"
17616,FRIENDSHIP,130,Neutral," Finally maybe he could sit in peace and solitude and begin to recover the words that Crowley had erased from his books , but first he needed a cup of hot chocolate .","[6, 224]","[110, 712, 721]"
17616,FRIENDSHIP,131,Positive, He was heading to the back room to make himself just that when he felt the air shift .,[6],[110]
17616,FRIENDSHIP,132,Positive," No , not the air ; it was another presence he felt .",[6],"[728, 110]"
17616,FRIENDSHIP,134,Neutral," Stiffening , his expression darkening , he changed his course and silenced his footsteps as he made his way through the high teetering shelves .",[6],[110]
